[CATEGORIAS]
Categoria|Subcategoria|Fuente(s)|Repetida
Cintas Industriales||Exworks|
Delantales||Distribuciones|
Delantales|Guantes De Proteccion|Distribuciones|
Escaleras||Exworks|
Incendio||Distribuciones|
Incendio|Detector De Humo Importado|Distribuciones|
Incendio|Mantas De Borosilicato|Distribuciones|
Incendio|Sica|Distribuciones|
Indumentaria De Lluvia||Exworks|
Kits Vehiculares||Distribuciones|
Kraftex||Distribuciones|
Kraftex|Botas L39|Distribuciones|
Kraftex|Cascos Saylens|Distribuciones|
Kraftex|Guantes Dielectricos|Distribuciones|
Kraftex|Libus|Distribuciones|
Primeros Auxilios||Exworks|
Primeros Auxilios|Delantales De Pvc|Exworks|
Proteccion Auditiva||Distribuciones|
Proteccion En Altura||Exworks|
Proteccion Facial||Distribuciones; Exworks|[REPETIDA]
Proteccion Facial|Carpa Piso Pvc|Exworks|
Proteccion Facial|Espejos Parabolicos|Exworks|
Proteccion Facial|Espejos Plasticos Viales Cartel Corrugado|Exworks|
Proteccion Ocular||Distribuciones|
Proteccion Respiratoria||Distribuciones|
Proteccion Respiratoria|Cartel Corrugado Vial|Distribuciones|
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|Distribuciones|
Señalizacion Industrial||Distribuciones|
Señalizacion Industrial|Carteles Adhesivos|Distribuciones|
Señalizacion Industrial|Carteles Adhesivos Fotoluminicentes|Distribuciones|
Señalizacion Industrial|Carteles Doble Faz|Distribuciones|
Señalizacion Industrial|Carteles Doble Faz Fotoluminicentes|Distribuciones|
Señalizacion Industrial|Carteles Fotoluminicentes|Distribuciones|
Señalizacion Industrial|Carteles Linea Dorada|Distribuciones|
Señalizacion Industrial|Chapas Baliza De 0.5 Mm|Distribuciones|
Señalizacion Industrial|Chapas Baliza De 0.7 Mm|Distribuciones|
Señalizacion Industrial|Cinta De Doble Contacto|Distribuciones|
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|Distribuciones|
Señalizacion Personal||Exworks|
Señalización Vial||Exworks|
Señalización Vial|Baston Led|Exworks|
Señalización Vial|Cintas De Peligro|Exworks|
Señalización Vial|Conos Varios|Exworks|
Señalización Vial|Linea Conos Rojos|Exworks|
Señalización Vial|Linea Conos Viales Naranjas|Exworks|
Señalización Vial|Mallas De Advertencia Subterranea|Exworks|
Señalización Vial|Mallas Reticuladas De Proteccion|Exworks|
Señalización Vial|Postes / Delineador Vial|Exworks|
Señalización Vial|Tachas Viales|Exworks|
Sujecion De Carga||Exworks|
Sujecion De Carga|Duchas - Lavaojos De Emergencia|Exworks|

[PRODUCTOS]
Categoria|Subcategoria|Codigo|Descripcion|Medidas|Presentacion|Moneda|Precio_unitario|Precios_por_bulto|Notas
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|01324|Cartel Alto Impacto 0.8mm , Leyendas Varias , 14 x 14 cm $ 868,00 $ 797,00|14 x 14 cm; 0.8mm; 14 cm||ARS|$ 868,00|$ 797,00|Bultos: UNITARIO X 50 SURTIDOS
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|01060|Cartel Alto Impacto 0.8mm , Leyendas Varias , 10 x 10 cm $ 769,00 $ 684,00|10 x 10 cm; 0.8mm; 10 cm||ARS|$ 769,00|$ 684,00|Bultos: UNITARIO X 50 SURTIDOS
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|01058|Cartel Alto Impacto 0.8mm , Leyendas Varias, 14 x 30 cm / 14 x 27 cm $ 1.587,00 $ 1.475,00|14 x 30 cm; 14 x 27 cm; 0.8mm; 30 cm; 27 cm||ARS|$ 1.587,00|$ 1.475,00|Bultos: UNITARIO X 50 SURTIDOS
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|97495|Cartel Alto Impacto 0.8mm , Leyendas Varias , 11 x 38 cm $ 1.747,00 $ 1.607,00|11 x 38 cm; 0.8mm; 38 cm||ARS|$ 1.747,00|$ 1.607,00|Bultos: UNITARIO X 50 SURTIDOS
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|01325|Calcos en PVC ( Línea Obligación ) 30 x 40 cm $ 5.533,00 $ 5.157,00|30 x 40 cm; 40 cm||ARS|$ 5.533,00|$ 5.157,00|Bultos: UNITARIO X 50 SURTIDOS
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|96280|Cartel Guía de evacuación en alto impacto ( 3 Colores ), 22 x 28 cm Codigo 628 $ 1.990,00 $ 1.862,00|22 x 28 cm; 28 cm||ARS|$ 1.990,00|$ 1.862,00|Bultos: UNITARIO X 50 SURTIDOS
Proteccion Respiratoria|Carteleria Alto Impacto 0.8 Mm - Según Catalogo  -|02641|Cartel Guía Varios en alto impacto , 22 x 28 cm - 4 colores - Codigos: 318 - 319 - 650 - $ 2.018,00 $ 1.896,0000001 $ 2.157,00LINEA SEGURIND - EQUIPOS AUTONOMOS|22 x 28 cm; 28 cm||ARS|$ 2.018,00|$ 1.896,00 | $ 2.157,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Chapas Baliza De 0.5 Mm|01180|Chapa baliza en alto impacto de 0.5 mm. 23 cm. x 80 cm. $ 2.266,00 $ 2.078,00|0.5 mm; 23 cm; 80 cm||ARS|$ 2.266,00|$ 2.078,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Chapas Baliza De 0.5 Mm|01326|Chapa baliza columna en alto impacto de 0.5 mm. 26 cm. x 87,5 cm $ 3.055,00 $ 2.785,00|0.5 mm; 26 cm; 87,5 cm||ARS|$ 3.055,00|$ 2.785,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Chapas Baliza De 0.5 Mm|94051|Chapa baliza mediana en alto impacto de 0.5 mm. 35 cm. x 87,5 cm. $ 4.666,00 $ 4.294,00|0.5 mm; 35 cm; 87,5 cm||ARS|$ 4.666,00|$ 4.294,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Chapas Baliza De 0.7 Mm|94030|Chapa Baliza de columna, alto impacto de 0.7 mm 52 cm x 87.5 cm $ 7.412,00 $ 6.843,00|0.7 mm; 52 cm; 87.5 cm||ARS|$ 7.412,00|$ 6.843,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Chapas Baliza De 0.7 Mm|00712|Chapa Baliza Triangulo de 0.7 mm de 37 x 37 cm $ 2.624,00 $ 2.395,00|37 x 37 cm; 0.7 mm; 37 cm||ARS|$ 2.624,00|$ 2.395,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Chapas Baliza De 0.7 Mm|00713|Chapa Baliza cuadrada de 0.7 mm de 32 x 32 cm $ 2.624,00 $ 2.395,00|32 x 32 cm; 0.7 mm; 32 cm||ARS|$ 2.624,00|$ 2.395,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Linea Dorada|00719|Cartel línea dorada en alto impacto de 0.8 mm. de 21 cm. x 8.5 cm. $ 2.436,00 $ 2.253,00|0.8 mm; 21 cm; 8.5 cm||ARS|$ 2.436,00|$ 2.253,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Linea Dorada|00717|Cartel línea dorada en alto impacto de 0.8 mm. de 8.5 cm. x 8.5 cm. $ 1.709,00 $ 1.595,00|0.8 mm; 8.5 cm||ARS|$ 1.709,00|$ 1.595,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Linea Dorada|00718|Cartel línea dorada en alto impacto de 0.8 mm. de 20 cm. x 4 cm. $ 1.709,00 $ 1.595,00|0.8 mm; 20 cm; 4 cm||ARS|$ 1.709,00|$ 1.595,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Linea Dorada|01327|Cartel línea dorada en alto impacto de 0.8 mm. de 10 cm. x 10 cm. $ 2.436,00 $ 2.266,00|0.8 mm; 10 cm||ARS|$ 2.436,00|$ 2.266,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Linea Dorada|01328|Cartel línea dorada ADHESIVO de 0.8 mm. de 9 cm. x 16 cm./ 7cm. x24cm $ 1.695,00 $ 1.594,00|0.8 mm; 9 cm; 16 cm; 7cm||ARS|$ 1.695,00|$ 1.594,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|97438|Cartel fotoluminicente en alto impacto de 0.8 mm., de 15 x 21 cm. $ 3.862,00 $ 3.624,00|15 x 21 cm; 0.8 mm; 21 cm||ARS|$ 3.862,00|$ 3.624,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|00711|Cartel fotoluminicente en alto impacto de 0.8 mm., de 14 cm. x 41 cm. $ 4.666,00 $ 4.354,00|0.8 mm; 14 cm; 41 cm||ARS|$ 4.666,00|$ 4.354,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|93053|Cartel fotoluminicente en alto impacto de 0.8 mm., de 22 cm. x 28 cm. $ 4.666,00 $ 4.354,00|0.8 mm; 22 cm; 28 cm||ARS|$ 4.666,00|$ 4.354,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|93033|Cartel fotoluminicente en alto impacto de 0.8 mm., de 10 cm. x 31cm./ 10 x 25 cm. $ 3.299,00 $ 3.078,00|10 x 25 cm; 0.8 mm; 10 cm; 31cm; 25 cm||ARS|$ 3.299,00|$ 3.078,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|01330|Cartel fotoluminicente en alto impacto de 0.8 mm., de 10 cm. x 10 cm. $ 1.360,00 $ 1.234,00|0.8 mm; 10 cm||ARS|$ 1.360,00|$ 1.234,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|01331|Cartel fotoluminicente en alto impacto de 0.8 mm., de 30 cm. x 40 cm. $ 5.598,00 $ 5.229,00|0.8 mm; 30 cm; 40 cm||ARS|$ 5.598,00|$ 5.229,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Fotoluminicentes|01332|Cartel fotoluminicente en alto impacto de 0.8 mm., de 14 cm. x 14 cm. $ 1.714,00 $ 1.594,00|0.8 mm; 14 cm||ARS|$ 1.714,00|$ 1.594,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|97439|Cartel autoadhesivo de 15 x 25 cm $ 2.126,00 $ 1.972,00|15 x 25 cm; 25 cm||ARS|$ 2.126,00|$ 1.972,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|97496|Cartel autoadhesivo de 4 x 4 cm / 3 x 10 cm $ 378,00 $ 338,00|4 x 4 cm; 3 x 10 cm; 4 cm; 10 cm||ARS|$ 378,00|$ 338,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|97288|Calco bajo vidrio Wi - Fi de 10 x 20 cm $ 2.225,00 $ 2.074,00|10 x 20 cm; 20 cm||ARS|$ 2.225,00|$ 2.074,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|97289|Calco bajo vidrio dorado de 5 x 12 cm $ 1.100,00 $ 1.018,00|5 x 12 cm; 12 cm||ARS|$ 1.100,00|$ 1.018,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|00720|Cartel autoadhesivo de 9 x 16 cm /7 x 24 cm / 14 x 14 cm $ 753,00 $ 675,00|9 x 16 cm; 7 x 24 cm; 14 x 14 cm; 16 cm; 24 cm; 14 cm||ARS|$ 753,00|$ 675,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|01333|Cartel autoadhesivo de 7 x 7 cm/ 5 x 12 cm $ 769,00 $ 612,00|7 x 7 cm; 5 x 12 cm; 7 cm; 12 cm||ARS|$ 769,00|$ 612,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|09990|Cartel autoadhesivo de 10 x 10 cm $ 495,00 $ 458,00|10 x 10 cm; 10 cm||ARS|$ 495,00|$ 458,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|09989|Cartel autoadhesivo de 12,5 x 15 cm $ 985,00 $ 914,00|12,5 x 15 cm; 15 cm||ARS|$ 985,00|$ 914,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos|01027|Cartel autoadhesivo de 15 x 15 cm $ 1.220,00 $ 1.123,00|15 x 15 cm; 15 cm||ARS|$ 1.220,00|$ 1.123,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos Fotoluminicentes|01334|Cartel Autoadhesivo fotoluminicente 9 cm. x 16 cm. / 7 cm. x 24 cm./14 cm. x 14cm $ 2.628,00 $ 2.466,00|9 cm; 16 cm; 7 cm; 24 cm; 14 cm; 14cm||ARS|$ 2.628,00|$ 2.466,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Adhesivos Fotoluminicentes|01335|Cartel autoadhesivo fotoluminicente de 7 cm. x 7 cm. $ 1.088,00 $ 1.018,00|7 cm||ARS|$ 1.088,00|$ 1.018,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz|93031|Cartel DOBLE FAZ en alto impacto de 1.8 mm x 15 x 21 cm $ 3.919,00 $ 3.666,00|15 x 21 cm; 1.8 mm; 21 cm||ARS|$ 3.919,00|$ 3.666,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz|93032|Cartel DOBLE FAZ en alto impacto de 1.8 mm x 22 x 28 cm $ 4.869,00 $ 4.542,00|22 x 28 cm; 1.8 mm; 28 cm||ARS|$ 4.869,00|$ 4.542,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz|01255|Cartel DOBLE FAZ en alto impacto de 1.8 mm x 30 x 40 cm $ 5.731,00 $ 5.340,00|30 x 40 cm; 1.8 mm; 40 cm||ARS|$ 5.731,00|$ 5.340,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz|02425|Cartel DOBLE FAZ en alto impacto de 1.8 mm x 14 x 41 cm $ 4.869,00 $ 4.542,00|14 x 41 cm; 1.8 mm; 41 cm||ARS|$ 4.869,00|$ 4.542,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz|02523|Cartel DOBLE FAZ CARPA en alto impacto de 1.8 mm x 22 x 28 cm $ 7.196,00 $ 6.718,00|22 x 28 cm; 1.8 mm; 28 cm||ARS|$ 7.196,00|$ 6.718,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz Fotoluminicentes|97214|Cartel de alto impacto doble faz de 1.8 mm Foto 22 x 28 cm/14x41 cm $ 6.791,00 $ 6.334,00|22 x 28 cm; 14x41 cm; 1.8 mm; 28 cm||ARS|$ 6.791,00|$ 6.334,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz Fotoluminicentes|97228|Cartel en alto impacto Doble faz de 1.8 mm Foto 30 x 40 cm $ 9.070,00 $ 8.476,00|30 x 40 cm; 1.8 mm; 40 cm||ARS|$ 9.070,00|$ 8.476,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Carteles Doble Faz Fotoluminicentes|97212|Cartel en alto impacto Doble faz de 1.8 mm Foto 15 x 21 cm $ 5.984,00 $ 5.584,00|15 x 21 cm; 1.8 mm; 21 cm||ARS|$ 5.984,00|$ 5.584,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|97362|Cartel de chapa medida de 12.5 X 20 CM. PROHIBIDO ESTACIONAR-CUIDADO CON EL PERRO $ 7.336,00 $ 6.839,00|20 CM||ARS|$ 7.336,00|$ 6.839,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|97352|Cartel para locales - Horario en Dorado y Negro - $ 2.402,00 $ 2.220,00|||ARS|$ 2.402,00|$ 2.220,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|97586|Cartel en Alto impacto de 6 x 15 - ENSEGUIDA VUELVO - $ 1.966,00 $ 1.829,00|||ARS|$ 1.966,00|$ 1.829,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|02427|Tarjetas alto impacto 10 x 15 Fondo Blanco $ 1.395,00 $ 1.318,00|||ARS|$ 1.395,00|$ 1.318,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|01111|Tarjetas alto impacto 10 x 15 Fondo Amarillo $ 1.446,00 $ 1.349,00|||ARS|$ 1.446,00|$ 1.349,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|02642|Carpa Escritorio 15 x 6 cm $ 1.746,00 $ 1.645,00|15 x 6 cm; 6 cm||ARS|$ 1.746,00|$ 1.645,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|02770|Cartel para locales - Horario 12,5 x 20 cm -- Abierto/Cerrado 10 x 20 cm - $ 2.326,00 $ 2.155,00|12,5 x 20 cm; 10 x 20 cm; 20 cm||ARS|$ 2.326,00|$ 2.155,00|Bultos: UNITARIO X 50 SURTIDOS
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|01055|Cartel de chapa 18 x 34 cm. ENTRADA Y SALIDA DE VEHICULOS - DOBLE FAZ $ 9.145,00 $ 8.875,00|18 x 34 cm; 34 cm||ARS|$ 9.145,00|$ 8.875,00|Bultos: UNITARIO X5 UNIDADES
Señalizacion Industrial|Tarjetas De Seguridad Y Linea Chapa|02471|Cartel de chapa 30 x 40 cm. ENTRADA Y SALIDA DE VEHICULOS/CAMIONES - DOBLE FAZ $ 17.545,00|30 x 40 cm; 40 cm||ARS|$ 17.545,00||Bultos: UNITARIO X5 UNIDADES
Señalizacion Industrial|Cinta De Doble Contacto|09985|Cinta Doble FAZ de espuma - Doble Contacto - Bifaz Color Blanca. Medida 18 mm x 30 mts Apta|18 mm; 30 mts|||||Bultos: UNITARIO
Señalización Vial|Mallas Reticuladas De Proteccion|97595|Malla Reticulada Naranja - TRAMA GRUESA - Rollo de 1 mts de alto - 40 mts de largo - Rollo para|1 mts; 40 mts|Rollo de 1 mts de alto - 40 mts de largo -  Rollo para||||Bultos: UNITARIO X30 X60
Señalización Vial|Baston Led|97268|Baston LED LUMINOSO Rojo Luz fija o intermitente para trafico-Largo 41 cm - Mango Antideslizante -|41 cm|||||Bultos: UNITARIO X60 X 120
Señalización Vial|Tachas Viales|97724|Tacha reflectiva amarilla VIAL - Bidireccional - Medidas: 11 x 8 x 2 cm $ 2.656,00 $ 2.535,00|8 x 2 cm; 2 cm||ARS|$ 2.656,00|$ 2.535,00|Bultos: UNITARIO X50
Señalización Vial|Linea Conos Rojos|97758|CONO ROJO de 50 cm - BASE DE GOMA - CON 1 REFLECTIVO de 11 cm , base cuadrada de 29x29cm $ 6.735,00 $ 6.539,00 $ 6.169,00|29x29cm; 50 cm; 11 cm||ARS|$ 6.735,00|$ 6.539,00 | $ 6.169,00|Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Rojos|97716|CONO ROJO de 65 cm - BASE RECARGABLE - CON 1 REFLECTIVO de 11 cm, base hexagonal de 30x30|65 cm; 11 cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Rojos|97131|CONO ROJO de 75 cm - BASE DE GOMA - CON 1 REFLECTIVO de 21,5 cm, base cuadrada de 38,5 x|75 cm; 21,5 cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Viales Naranjas|97776|CONO NARANJA FLUO de 50 cm - BASE DE GOMA - CON 1 REFLECTIVO de 11 cm , base cuadrada de|50 cm; 11 cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Viales Naranjas|02930|CONO NARANJA FLUO de 70 cm, BASE RECARGABLE CON 4 REFLECTIVOS de 3 cm, base cuadrada de|70 cm; 3 cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Viales Naranjas|97759|CONO NARANJA FLUO de 75 cm - BASE DE GOMA - CON 1 REFLECTIVO de 21,5 cm, base cuadrada de|75 cm; 21,5  cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Viales Naranjas|02946|CONO NARANJA FLUO de 75 cm BASE DE GOMA con 2 REFLECTIVOS PANAL DE ABEJA ALTA|75 cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Viales Naranjas|97717-18|CONO TELEX RUTA, NARANJA FLUO de 120 cm, BASE DE GOMA PESADA 8 Kgr , con 2 REFLECTIVOS de|120 cm; 8 Kgr|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Linea Conos Viales Naranjas|97756|CONO NARANJA FLUO de 100 cm - BASE DE GOMA - CON 1 REFLECTIVO de 31,5 cm, base cuadrada|100 cm; 31,5 cm|||||Bultos: UNITARIO X30 X 100
Señalización Vial|Conos Varios|97639|Cono AMARILLO de 70 cm, BASE RECARGABLE cuadrada de 33 x 33 cm, con 4 tiras negras de 3 cm $ 8.838,00|33 x 33 cm; 70 cm; 33 cm; 3 cm||ARS|$ 8.838,00||Bultos: UNITARIO
Señalización Vial|Conos Varios|97614|PANCARTA Reflectiva Roja/Blanca cebrada de 110 cm ,BASE DE GOMA PESADA 11 Kilos $ 81.207,00|110 cm; 11 Kilos||ARS|$ 81.207,00||Bultos: UNITARIO
Señalización Vial|Conos Varios|02929|Cono NARANJA FLUO, de 70 cm, BASE RECARGABLE NEGRA de 33x33 cm, con 4 tiras reflectivas de 3|33x33 cm; 70 cm|||||Bultos: UNITARIO
Señalización Vial|Conos Varios|02950|Cono NEGRO , de 70 cm, BASE RECARGABLE de 33 x 33 cm, con 4 tiras amarillas de 3 cm $ 12.615,00|33 x 33 cm; 70 cm; 33 cm; 3 cm||ARS|$ 12.615,00||Bultos: UNITARIO
Señalización Vial|Conos Varios|02957|Cadena plástica eslabon grande 8 mm , bicolor ROJA/BLANCA , 08 mm Diametro x 29 mm Ancho x|8 mm; 08 mm; 29 mm|||||Bultos: UNITARIO X 400 MT X1000 MT
Señalización Vial|Conos Varios|02952|Cadena plástica eslabon grande 8 mm , bicolor AMARILLA/NEGRA , 08mm Diametro x 29mm Ancho x|8 mm; 08mm; 29mm|||||Bultos: UNITARIO X 400 MT X1000 MT
Señalización Vial|Conos Varios|02961|Cadena plástica eslabon grande 8 mm NARANJA FLUO VIAL , de 08 mm Diametro x 29 mm Ancho x 49|8 mm; 08 mm; 29 mm|||||Bultos: UNITARIO X 400 MT X1000 MT
Señalización Vial|Conos Varios|97701|Cadena plástica eslabon grande 8 mm AMARILLA FLUO , 08mm Diametro x 29 mm Ancho x 49mm.|8 mm; 08mm; 29 mm; 49mm|||||Bultos: UNITARIO X 400 MT X1000 MT
Señalización Vial|Conos Varios|97700|Cadena plástica eslabon grande 8 mm BLANCA, 08mm Diametro x 29 mm Ancho x 49mm. Largo.|8 mm; 08mm; 29 mm; 49mm|||||Bultos: UNITARIO X 400 MT X1000 MT
Señalización Vial|Conos Varios|97699|Cadena plástica eslabon grande 8 mm VERDE, 08mm Diametro x 29 mm Ancho x 49mm. Largo.|8 mm; 08mm; 29 mm; 49mm|||||Bultos: UNITARIO X 400 MT X1000 MT
Señalización Vial|Conos Varios|97391|Cadena plástica eslabon 6 mm, bicolor ROJA/BLANCA, 06mm Diametro x 20 mm Ancho x 35 mm.|6 mm; 06mm; 20 mm; 35 mm|||||Bultos: UNITARIO X 200 MT X 1000 MT
Señalización Vial|Conos Varios|97702|Cadena plástica eslabon 6 mm, NARANJA FLUO , 06mm Diametro x 20 mm Ancho x 35mm. Largo.|6 mm; 06mm; 20 mm; 35mm|||||Bultos: UNITARIO X 200 MT X 1000 MT
Señalización Vial|Conos Varios|97678|Cadena plastica eslabon 6 mm, bicolor AMARILLA/NEGRA, 06 mm Diametro x 20 mm Ancho x 35 mm|6 mm; 06 mm; 20 mm; 35 mm|||||Bultos: UNITARIO X 200 MT X 1000 MT
Señalización Vial|Conos Varios|97613|Poste demarcatorio Rojo / Blanco , sosten de cadena Reforzado, base Octogonal recargable . Altura||||||Bultos: UNITARIO X 12
Señalización Vial|Conos Varios|97612|Poste demarcatorio Amarillo/ Negro , sosten de cadena Reforzado, base Octogonal recargable.||||||Bultos: UNITARIO X 12
Señalización Vial|Conos Varios|97723|Delineador VIAL Amarillo FLEXIBLE REBATIBLE - Altura 75 cm - Con 3 reflectivos de 6 cm - fabricado|75 cm; 6 cm|||||Bultos: UNITARIO X 25
Señalización Vial|Conos Varios|97643|CALZA tipo taco para rueda, de caucho sintetico,Sistema antideslizante, tipo serrucho. Manija de||||||Bultos: UNITARIO X 20
Señalización Vial|Conos Varios|97401|Esquinero de Goma Cebrado de 78 cm de Alto y aleta de 9 cm de ancho - Color Negro con bandas|78 cm; 9 cm|||||Bultos: UNITARIO X 25
Señalización Vial|Conos Varios|97775|Tope estacionamiento de Plastico - Color negro / amarillo - Medidas 55 cm de largo x 15 cm de|55 cm; 15 cm|||||Bultos: UNITARIO X 10
Señalización Vial|Conos Varios|97777|Lomo de burro de Goma - Color negro y amarillo - Medidas 100 cm de largo x 30 de ancho x 4 cm de|100 cm; 4 cm|||||Bultos: UNITARIO X 10
Señalización Vial|Conos Varios|97730|Protector de cables DE 2 VIAS - tipo lomo de burro PESO 11 KG - 2 vias de 3x3 cm - Medidas: 100|3x3 cm; 11 KG|||||Bultos: UNITARIO X 10
Señalización Vial|Conos Varios|97403|Tope estacionamiento de Goma PESADO 5KG - Color negro / amarillo - Medidas 55 cm de largo x 15|55 cm; 5KG|||||Bultos: UNITARIO X 10
Señalización Vial|Conos Varios|97402|Lomo de burro de Goma - Color negro con bandas amarillas - Medidas 122 cm de largo x 30 de ancho|122 cm|||||Bultos: UNITARIO X 10
Señalización Vial|Conos Varios|02931|GANCHO sosten/union de cadena para adaptar a poste y conos modelos varios - tipo S - $ 354,00 $ 313,00|||ARS|$ 354,00|$ 313,00|Bultos: UNITARIO X 20
Señalización Vial|Conos Varios|97761|ARO tipo vaso sosten de cadena para adaptar conos modelos varios - tipo O - $ 1.078,00 $ 1.035,00|||ARS|$ 1.078,00|$ 1.035,00|Bultos: UNITARIO X 20
Señalización Vial|Conos Varios|97760|Valla amarilla extensible plastica tipo tijera. Altura 96 cm. Extensible hasta 2,5mts $ 83.924,00|96 cm; 2,5mts||ARS|$   83.924,00||Bultos: UNITARIO X 20
Señalización Vial|Conos Varios|97781|Paleta vial REFLECTIVA de señalizacion leyenda SIGA / PARE - Para transito, escuelas. 28 cm diametro $ 19.015,00 $ 17.928,00|28 cm||ARS|$   19.015,00|$ 17.928,00|Certificaciones en descripción; Bultos: UNITARIO X 20
Señalización Vial|Mallas De Advertencia Subterranea|01075|Malla Advertencia Subterránea 15cm x 100mt - Colores: Rojo Alta tension / Amarillo Gas / Azul|15cm|||||Bultos: UNITARIO X 5 X15
